scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
blast-build,builder,3,won,52569,16,0,123,75,48,3,0,0
blast-build,builder,4,won,80292,18,0,119,69,50,4,0,0
blast-build,builder,5,won,40983,30,0,116,61,55,3,0,0
blast-build,builder,6,lost,52241,24,0,126,55,71,5,0,0
blast-build,builder,7,won,44715,37,0,112,61,51,3,0,0
blast-build,builder,8,won,63045,16,0,122,64,58,4,0,0
blast-build,builder,9,won,74189,17,0,125,66,59,5,0,0
blast-build,builder,10,lost,44783,23,0,129,55,74,4,0,0
blast-build,builder,11,won,51488,32,0,119,61,58,4,0,0
blast-build,builder,12,won,46642,27,0,113,48,65,4,0,0
blast-build,builder,13,won,95009,22,0,124,75,49,5,0,0
blast-build,builder,14,won,120458,16,0,123,69,54,3,0,0
blast-build,builder,15,won,63332,33,0,116,61,55,3,0,0
blast-build,builder,16,won,58678,31,0,118,61,57,4,0,0
blast-build,builder,17,won,46001,32,0,111,55,56,3,0,0
blast-build,builder,18,won,62803,14,0,136,80,56,3,0,0
blast-build,builder,19,won,89937,17,0,125,69,56,3,0,0
blast-build,builder,20,won,115442,16,0,123,75,48,5,0,0
blast-build,builder,21,won,49691,25,0,119,55,64,4,0,0
blast-build,builder,22,won,68236,18,0,133,72,61,3,0,0
blast-build,builder,23,won,104493,18,0,131,55,76,5,0,0
blast-build,builder,24,won,79467,18,0,130,75,55,5,0,0
shiny-quad,greedy,1,won,138534,15,0,121,64,57,6,0,0
shiny-quad,greedy,2,won,72360,17,0,112,61,51,4,0,0
shiny-quad,greedy,3,won,68463,18,0,111,57,54,4,0,0
shiny-quad,greedy,4,won,96516,22,0,114,65,49,4,0,0
shiny-quad,greedy,5,lost,22964,18,0,78,54,24,3,0,0
shiny-quad,greedy,6,won,57438,23,0,113,71,42,3,0,0
shiny-quad,greedy,7,won,74692,22,0,111,71,40,3,0,0
shiny-quad,greedy,8,won,106360,23,0,104,55,49,6,0,0
shiny-quad,greedy,9,won,85343,15,0,118,65,53,4,0,0
shiny-quad,greedy,10,won,109422,14,0,122,75,47,4,0,0
shiny-quad,greedy,11,won,59286,17,0,118,70,48,4,0,0
shiny-quad,greedy,12,won,129269,26,0,117,60,57,5,0,0
shiny-quad,greedy,13,won,122880,12,0,118,65,53,3,0,0
shiny-quad,greedy,14,won,80830,23,0,116,74,42,4,0,0
shiny-quad,greedy,15,won,93340,15,0,114,60,54,3,0,0
shiny-quad,greedy,16,won,101695,17,0,124,69,55,4,0,0
shiny-quad,greedy,17,won,100132,22,0,110,54,56,5,0,0
shiny-quad,greedy,18,won,48700,16,0,116,70,46,4,0,0
shiny-quad,greedy,19,won,58114,26,0,108,59,49,4,0,0
shiny-quad,greedy,20,won,223308,18,0,114,63,51,6,0,0
shiny-quad,greedy,21,won,51792,18,0,108,52,56,4,0,0
shiny-quad,greedy,22,won,65146,15,0,116,66,50,3,0,0
shiny-quad,greedy,23,won,104740,13,0,124,69,55,4,0,0
shiny-quad,greedy,24,won,58950,14,0,117,59,58,5,0,0
shiny-quad,builder,1,won,97662,14,0,115,46,69,4,0,0
shiny-quad,builder,2,won,101855,9,0,132,69,63,3,0,0
shiny-quad,builder,3,won,53480,18,0,118,59,59,3,0,0
shiny-quad,builder,4,won,64758,17,0,116,57,59,4,0,0
shiny-quad,builder,5,won,74188,20,0,116,61,55,5,0,0
shiny-quad,builder,6,won,56232,15,0,119,67,52,5,0,0
shiny-quad,builder,7,won,110434,16,0,120,69,51,5,0,0
shiny-quad,builder,8,won,43626,15,0,115,52,63,2,0,0
shiny-quad,builder,9,won,152389,20,0,112,50,62,5,0,0
shiny-quad,builder,10,won,122988,12,0,125,66,59,5,0,0
shiny-quad,builder,11,won,71912,21,0,115,57,58,4,0,0
shiny-quad,builder,12,won,74100,16,0,116,57,59,3,0,0
shiny-quad,builder,13,won,79788,22,0,109,46,63,4,0,0
shiny-quad,builder,14,won,202460,13,0,126,77,49,5,0,0
shiny-quad,builder,15,won,100672,14,0,125,62,63,4,0,0
shiny-quad,builder,16,won,170173,18,0,119,58,61,6,0,0
shiny-quad,builder,17,won,64902,26,0,107,46,61,4,0,0
shiny-quad,builder,18,won,92016,14,0,119,57,62,3,0,0
shiny-quad,builder,19,won,102940,13,0,116,56,60,4,0,0
shiny-quad,builder,20,won,81306,21,0,116,51,65,5,0,0
shiny-quad,builder,21,won,87796,17,0,117,73,44,4,0,0
shiny-quad,builder,22,won,88082,16,0,118,57,61,3,0,0
shiny-quad,builder,23,won,95898,10,0,123,62,61,3,0,0
shiny-quad,builder,24,won,54352,14,0,117,62,55,2,0,0
